#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SERPINA1	FGB	9606.ENSP00000416066	9606.ENSP00000306099	0	0	0	0	0.361	0.242	0	0.639	0.810
SERPINA1	CXCL8	9606.ENSP00000416066	9606.ENSP00000306512	0	0	0	0	0.122	0	0	0.668	0.696
SERPINA1	F2	9606.ENSP00000416066	9606.ENSP00000308541	0	0	0	0	0.260	0.045	0	0.726	0.790
SERPINA1	PLG	9606.ENSP00000416066	9606.ENSP00000308938	0	0	0	0	0.255	0.071	0	0.759	0.819
SERPINA1	CLU	9606.ENSP00000416066	9606.ENSP00000315130	0	0	0	0	0.076	0.235	0	0.865	0.896
SERPINA1	APOL1	9606.ENSP00000416066	9606.ENSP00000317674	0	0	0	0	0.098	0	0	0.608	0.631
SERPINA1	LPA	9606.ENSP00000416066	9606.ENSP00000321334	0	0	0	0	0.244	0.071	0	0.294	0.461
SERPINA1	SERPINF2	9606.ENSP00000416066	9606.ENSP00000321853	0	0	0.191	0.695	0.308	0	0	0.732	0.837
SERPINA1	A2M	9606.ENSP00000416066	9606.ENSP00000323929	0	0	0	0	0.179	0	0	0.977	0.980
SERPINA1	HSPA5	9606.ENSP00000416066	9606.ENSP00000324173	0	0	0	0	0.055	0.292	0	0.385	0.553
SERPINA1	HSP90AA1	9606.ENSP00000416066	9606.ENSP00000335153	0	0	0	0	0.060	0	0	0.434	0.445
SERPINA1	FGG	9606.ENSP00000416066	9606.ENSP00000336829	0	0	0	0	0.474	0.071	0.400	0.659	0.886
SERPINA1	SERPINA6	9606.ENSP00000416066	9606.ENSP00000342850	0	0	0.088	0.905	0.235	0	0	0.426	0.564
SERPINA1	APOD	9606.ENSP00000416066	9606.ENSP00000345179	0	0	0	0	0.053	0	0	0.417	0.424
SERPINA1	CTSB	9606.ENSP00000416066	9606.ENSP00000345672	0	0	0	0	0.083	0.052	0	0.492	0.520
SERPINA1	FN1	9606.ENSP00000416066	9606.ENSP00000346839	0	0	0	0	0.075	0.067	0.400	0.702	0.825
SERPINA1	HP	9606.ENSP00000416066	9606.ENSP00000348170	0	0	0	0	0.419	0.244	0	0.919	0.961
SERPINA1	PIGR	9606.ENSP00000416066	9606.ENSP00000348888	0	0	0	0	0.085	0	0	0.432	0.458
SERPINA1	APOA4	9606.ENSP00000416066	9606.ENSP00000350425	0	0	0	0	0.150	0	0	0.767	0.793
SERPINA1	ITIH2	9606.ENSP00000416066	9606.ENSP00000351190	0	0	0	0	0.281	0	0	0.580	0.685
SERPINA1	MB	9606.ENSP00000416066	9606.ENSP00000352835	0	0	0	0	0	0	0	0.416	0.416
SERPINA1	F8	9606.ENSP00000416066	9606.ENSP00000353393	0	0	0	0	0.046	0.071	0.400	0.371	0.621
SERPINA1	DPP4	9606.ENSP00000416066	9606.ENSP00000353731	0	0	0	0	0.072	0	0	0.435	0.453
SERPINA1	C4BPA	9606.ENSP00000416066	9606.ENSP00000356037	0	0	0	0	0.179	0	0	0.300	0.401
SERPINA1	CFH	9606.ENSP00000416066	9606.ENSP00000356399	0	0	0	0	0.106	0	0	0.626	0.651
SERPINA1	QSOX1	9606.ENSP00000416066	9606.ENSP00000356574	0	0	0	0	0.060	0	0.400	0.169	0.491
SERPINA1	SERPINC1	9606.ENSP00000416066	9606.ENSP00000356671	0	0	0.173	0.732	0.192	0.071	0	0.545	0.680
SERPINA1	F5	9606.ENSP00000416066	9606.ENSP00000356771	0	0	0	0	0.194	0.078	0.400	0.552	0.773
SERPINA1	APOA2	9606.ENSP00000416066	9606.ENSP00000356969	0	0	0	0	0.311	0	0	0.753	0.822
SERPINA1	S100A9	9606.ENSP00000416066	9606.ENSP00000357727	0	0	0	0	0.149	0.198	0	0.448	0.590
SERPINA1	RBP4	9606.ENSP00000416066	9606.ENSP00000360522	0	0	0	0	0.146	0	0	0.640	0.679
SERPINA1	MMP9	9606.ENSP00000416066	9606.ENSP00000361405	0	0	0	0	0.114	0	0	0.524	0.561
SERPINA1	LCN2	9606.ENSP00000416066	9606.ENSP00000362108	0	0	0	0	0.108	0	0	0.383	0.426
SERPINA1	GSN	9606.ENSP00000416066	9606.ENSP00000362924	0	0	0	0	0.067	0	0	0.637	0.646
SERPINA1	MBL2	9606.ENSP00000416066	9606.ENSP00000363079	0	0	0	0	0.142	0	0	0.354	0.422
SERPINA1	F10	9606.ENSP00000416066	9606.ENSP00000364709	0	0	0	0	0.143	0.045	0	0.644	0.683
SERPINA1	F7	9606.ENSP00000416066	9606.ENSP00000364731	0	0	0	0	0.113	0.045	0	0.375	0.425
SERPINA1	APOM	9606.ENSP00000416066	9606.ENSP00000365081	0	0	0	0	0.147	0	0	0.400	0.466
SERPINA1	TFRC	9606.ENSP00000416066	9606.ENSP00000376197	0	0	0	0	0.057	0	0	0.530	0.538
SERPINA1	IGF1	9606.ENSP00000416066	9606.ENSP00000376637	0	0	0	0	0.043	0	0	0.533	0.534
SERPINA1	CFI	9606.ENSP00000416066	9606.ENSP00000378131	0	0	0	0	0.143	0.045	0	0.532	0.584
SERPINA1	GPT	9606.ENSP00000416066	9606.ENSP00000378408	0	0	0	0	0.045	0	0	0.570	0.571
SERPINA1	GAPDH	9606.ENSP00000416066	9606.ENSP00000380070	0	0	0	0	0.074	0	0	0.418	0.438
SERPINA1	APOF	9606.ENSP00000416066	9606.ENSP00000381250	0	0	0	0	0.105	0	0	0.549	0.579
SERPINA1	CST3	9606.ENSP00000416066	9606.ENSP00000381448	0	0	0	0	0.115	0	0	0.419	0.464
SERPINA1	MASP2	9606.ENSP00000416066	9606.ENSP00000383690	0	0	0	0	0.206	0.045	0	0.293	0.417
SERPINA1	SAA1	9606.ENSP00000416066	9606.ENSP00000384906	0	0	0	0	0.062	0	0	0.658	0.665
SERPINA1	F11	9606.ENSP00000416066	9606.ENSP00000384957	0	0	0	0	0.144	0.045	0	0.369	0.440
SERPINA1	C1S	9606.ENSP00000416066	9606.ENSP00000385035	0	0	0	0	0.072	0.045	0	0.422	0.444
SERPINA1	FAH	9606.ENSP00000416066	9606.ENSP00000385080	0	0	0	0	0.054	0	0	0.396	0.405
SERPINA1	IL6	9606.ENSP00000416066	9606.ENSP00000385675	0	0	0	0	0.072	0	0	0.590	0.603
SERPINA1	TF	9606.ENSP00000416066	9606.ENSP00000385834	0	0	0	0	0.139	0.241	0	0.786	0.848
SERPINA1	ORM2	9606.ENSP00000416066	9606.ENSP00000394936	0	0	0	0	0.478	0	0	0.949	0.972
SERPINA1	C4A	9606.ENSP00000416066	9606.ENSP00000396688	0	0	0	0	0.154	0	0	0.511	0.569
SERPINA1	TNF	9606.ENSP00000416066	9606.ENSP00000398698	0	0	0	0	0.072	0	0	0.575	0.588
SERPINA1	IL10	9606.ENSP00000416066	9606.ENSP00000412237	0	0	0	0	0	0	0	0.448	0.448
SERPINA1	ITIH3	9606.ENSP00000416066	9606.ENSP00000415769	0	0	0	0	0.202	0	0	0.364	0.471
SERPINA1	C4B	9606.ENSP00000416066	9606.ENSP00000415941	0	0	0	0	0.145	0	0	0.438	0.499
SERPINA1	C1R	9606.ENSP00000416066	9606.ENSP00000444271	0	0	0	0	0.080	0.045	0	0.373	0.402
SERPINA1	ACTB	9606.ENSP00000416066	9606.ENSP00000494750	0	0	0	0	0.050	0	0	0.400	0.405
SERPINA1	APOA5	9606.ENSP00000416066	9606.ENSP00000445002	0	0	0	0	0.254	0.041	0	0.258	0.423
SERPINA1	FCGBP	9606.ENSP00000416066	9606.ENSP00000481056	0	0	0	0	0.088	0	0	0.423	0.451
SERPINA1	PPIA	9606.ENSP00000416066	9606.ENSP00000419425	0	0	0	0	0	0	0	0.471	0.471
SERPINA1	SAA2	9606.ENSP00000416066	9606.ENSP00000436126	0	0	0	0	0.056	0	0	0.469	0.477
SERPINA1	SOD2	9606.ENSP00000416066	9606.ENSP00000446252	0	0	0	0	0.075	0	0	0.474	0.492
SERPINA1	B2M	9606.ENSP00000416066	9606.ENSP00000497910	0	0	0	0	0.125	0	0	0.476	0.522
SERPINA1	CFD	9606.ENSP00000416066	9606.ENSP00000468253	0	0	0	0	0.072	0.066	0.400	0.202	0.529
SERPINA1	HBB	9606.ENSP00000416066	9606.ENSP00000494175	0	0	0	0	0.068	0.237	0	0.418	0.549
SERPINA1	CCL5	9606.ENSP00000416066	9606.ENSP00000474412	0	0	0	0	0.064	0	0	0.540	0.551
SERPINA1	IL17A	9606.ENSP00000416066	9606.ENSP00000497968	0	0	0	0	0.062	0	0	0.565	0.575
SERPINA1	CD59	9606.ENSP00000416066	9606.ENSP00000498879	0	0	0	0	0.052	0	0.500	0.254	0.615
SERPINA1	SERPINA3	9606.ENSP00000416066	9606.ENSP00000450540	0	0	0.087	0.906	0.200	0.236	0	0.495	0.680
SERPINA1	APOC2	9606.ENSP00000416066	9606.ENSP00000466775	0	0	0	0	0.156	0	0	0.668	0.708
SERPINA1	CFB	9606.ENSP00000416066	9606.ENSP00000416561	0	0	0	0	0.168	0.045	0	0.682	0.725
SERPINA1	APOC1	9606.ENSP00000416066	9606.ENSP00000465356	0	0	0	0	0.417	0	0	0.603	0.758
SERPINA1	HPR	9606.ENSP00000416066	9606.ENSP00000441828	0	0	0	0	0.409	0.045	0	0.613	0.762
SERPINA1	FGA	9606.ENSP00000416066	9606.ENSP00000498441	0	0	0	0	0.242	0.071	0.400	0.649	0.831
SERPINA1	GC	9606.ENSP00000416066	9606.ENSP00000421725	0	0	0	0	0.323	0.235	0	0.781	0.876
SERPINA1	KNG1	9606.ENSP00000416066	9606.ENSP00000493985	0	0	0	0	0.222	0	0.400	0.889	0.943
SERPINA1	PRSS2	9606.ENSP00000416066	9606.ENSP00000488437	0	0	0	0	0.062	0.071	0	0.977	0.978
SERPINA1	ELANE	9606.ENSP00000416066	9606.ENSP00000466090	0	0	0	0	0.058	0.610	0	0.999	0.999
SERPINA10	CPB2	9606.ENSP00000261994	9606.ENSP00000181383	0	0	0	0	0.346	0	0	0.277	0.507
SERPINA10	APOH	9606.ENSP00000261994	9606.ENSP00000205948	0	0	0	0	0.177	0.071	0	0.391	0.494
SERPINA10	SERPIND1	9606.ENSP00000261994	9606.ENSP00000215727	0	0	0.166	0.744	0.329	0	0	0.188	0.506
SERPINA10	CTSG	9606.ENSP00000261994	9606.ENSP00000216336	0	0	0	0	0.057	0.045	0	0.596	0.604
SERPINA10	F9	9606.ENSP00000261994	9606.ENSP00000218099	0	0	0	0	0.199	0.045	0	0.353	0.462
SERPINA10	GPLD1	9606.ENSP00000261994	9606.ENSP00000230036	0	0	0	0	0.067	0	0	0.411	0.427
SERPINA10	HRG	9606.ENSP00000261994	9606.ENSP00000232003	0	0	0	0	0.235	0	0	0.270	0.418
SERPINA10	APOB	9606.ENSP00000261994	9606.ENSP00000233242	0	0	0	0	0.324	0	0	0.180	0.422
SERPINA10	CRP	9606.ENSP00000261994	9606.ENSP00000255030	0	0	0	0	0.290	0	0	0.191	0.401
SERPINA10	F5	9606.ENSP00000261994	9606.ENSP00000356771	0	0	0	0	0.066	0.071	0	0.363	0.400
SERPINA10	KLKB1	9606.ENSP00000261994	9606.ENSP00000264690	0	0	0	0	0.143	0.045	0	0.327	0.401
SERPINA10	FTCD	9606.ENSP00000261994	9606.ENSP00000380856	0	0	0	0	0.385	0	0	0.066	0.402
SERPINA10	HPX	9606.ENSP00000261994	9606.ENSP00000265983	0	0	0	0	0.330	0	0	0.171	0.421
SERPINA10	ITIH4	9606.ENSP00000261994	9606.ENSP00000266041	0	0	0	0	0.259	0	0	0.255	0.425
SERPINA10	KNG1	9606.ENSP00000261994	9606.ENSP00000493985	0	0	0	0	0.256	0	0	0.267	0.432
SERPINA10	A2M	9606.ENSP00000261994	9606.ENSP00000323929	0	0	0	0	0.141	0	0	0.369	0.435
SERPINA10	AMBP	9606.ENSP00000261994	9606.ENSP00000265132	0	0	0	0	0.361	0.076	0	0.230	0.506
SERPINA10	C8A	9606.ENSP00000261994	9606.ENSP00000354458	0	0	0	0	0.257	0	0	0.366	0.509
SERPINA10	AHSG	9606.ENSP00000261994	9606.ENSP00000273784	0	0	0	0	0.311	0.041	0	0.343	0.529
SERPINA10	SERPINF2	9606.ENSP00000261994	9606.ENSP00000321853	0	0	0.205	0.662	0.361	0	0	0.161	0.537
SERPINA10	CFI	9606.ENSP00000261994	9606.ENSP00000378131	0	0	0	0	0.383	0.045	0	0.278	0.537
SERPINA10	ITIH1	9606.ENSP00000261994	9606.ENSP00000273283	0	0	0	0	0.177	0	0	0.474	0.549
SERPINA10	F13B	9606.ENSP00000261994	9606.ENSP00000356382	0	0	0	0	0.274	0	0	0.407	0.551
SERPINA10	SERPINC1	9606.ENSP00000261994	9606.ENSP00000356671	0	0	0.179	0.713	0.403	0.056	0	0.154	0.556
SERPINA10	F11	9606.ENSP00000261994	9606.ENSP00000384957	0	0	0	0	0.138	0.294	0	0.352	0.572
SERPINA10	FGB	9606.ENSP00000261994	9606.ENSP00000306099	0	0	0	0	0.383	0.051	0	0.371	0.600
SERPINA10	F2	9606.ENSP00000261994	9606.ENSP00000308541	0	0	0	0	0.412	0.045	0	0.352	0.605
SERPINA10	ELANE	9606.ENSP00000261994	9606.ENSP00000466090	0	0	0	0	0.057	0.045	0	0.603	0.611
SERPINA10	ITIH3	9606.ENSP00000261994	9606.ENSP00000415769	0	0	0	0	0.184	0	0	0.563	0.628
SERPINA10	FGG	9606.ENSP00000261994	9606.ENSP00000336829	0	0	0	0	0.369	0.071	0	0.474	0.665
SERPINA10	PLG	9606.ENSP00000261994	9606.ENSP00000308938	0	0	0	0	0.334	0.059	0	0.609	0.734
SERPINA10	FGA	9606.ENSP00000261994	9606.ENSP00000498441	0	0	0	0	0.601	0.063	0	0.452	0.777
SERPINA10	F10	9606.ENSP00000261994	9606.ENSP00000364709	0	0	0	0	0.152	0.424	0	0.654	0.816
SERPINA10	PROZ	9606.ENSP00000261994	9606.ENSP00000344458	0	0	0	0	0.127	0.946	0	0.928	0.996
SERPINA11	APOH	9606.ENSP00000335024	9606.ENSP00000205948	0	0	0	0	0.353	0	0	0.182	0.448
SERPINA11	SERPIND1	9606.ENSP00000335024	9606.ENSP00000215727	0	0	0.176	0.726	0.277	0	0	0.081	0.405
SERPINA11	AMBP	9606.ENSP00000335024	9606.ENSP00000265132	0	0	0	0	0.433	0.045	0	0.050	0.441
SERPINA11	ITIH1	9606.ENSP00000335024	9606.ENSP00000273283	0	0	0	0	0.161	0	0	0.325	0.409
SERPINA11	AHSG	9606.ENSP00000335024	9606.ENSP00000273784	0	0	0	0	0.518	0.041	0	0.167	0.582
SERPINA11	FGB	9606.ENSP00000335024	9606.ENSP00000306099	0	0	0	0	0.351	0	0	0.135	0.415
SERPINA11	F2	9606.ENSP00000335024	9606.ENSP00000308541	0	0	0	0	0.440	0.045	0	0.057	0.452
SERPINA11	SERPINF2	9606.ENSP00000335024	9606.ENSP00000321853	0	0	0.219	0.639	0.281	0	0	0.070	0.433
SERPINA11	SERPINA7	9606.ENSP00000335024	9606.ENSP00000329374	0	0	0.086	0.908	0.788	0	0	0.050	0.800
SERPINA11	SERPINC1	9606.ENSP00000335024	9606.ENSP00000356671	0	0	0.171	0.734	0.336	0	0	0.051	0.433
SERPINA11	ITIH3	9606.ENSP00000335024	9606.ENSP00000415769	0	0	0	0	0.323	0	0	0.262	0.479
SERPINA11	FGA	9606.ENSP00000335024	9606.ENSP00000498441	0	0	0	0	0.444	0	0	0.110	0.484
SERPINA11	FGL1	9606.ENSP00000335024	9606.ENSP00000381133	0	0	0	0	0.323	0	0	0.297	0.504
SERPINA11	FGG	9606.ENSP00000335024	9606.ENSP00000336829	0	0	0	0	0.423	0	0	0.179	0.506
SERPINA11	APOA5	9606.ENSP00000335024	9606.ENSP00000445002	0	0	0	0	0.464	0.041	0	0.126	0.512
SERPINA3	SPP2	9606.ENSP00000450540	9606.ENSP00000168148	0	0	0	0	0.145	0	0	0.431	0.493
SERPINA3	APOH	9606.ENSP00000450540	9606.ENSP00000205948	0	0	0	0	0.132	0.073	0	0.392	0.468
SERPINA3	SERPIND1	9606.ENSP00000450540	9606.ENSP00000215727	0	0	0.161	0.757	0.137	0	0	0.489	0.598
SERPINA3	CTSG	9606.ENSP00000450540	9606.ENSP00000216336	0	0	0	0	0	0.174	0	0.987	0.988
SERPINA3	VTN	9606.ENSP00000450540	9606.ENSP00000226218	0	0	0	0	0.149	0	0	0.381	0.451
SERPINA3	AFM	9606.ENSP00000450540	9606.ENSP00000226355	0	0	0	0	0.115	0.051	0	0.379	0.433
SERPINA3	APOC3	9606.ENSP00000450540	9606.ENSP00000227667	0	0	0	0	0.107	0	0	0.358	0.402
SERPINA3	LTF	9606.ENSP00000450540	9606.ENSP00000231751	0	0	0	0	0.103	0	0	0.408	0.446
SERPINA3	HRG	9606.ENSP00000450540	9606.ENSP00000232003	0	0	0	0	0.150	0	0	0.354	0.427
SERPINA3	APOB	9606.ENSP00000450540	9606.ENSP00000233242	0	0	0	0	0.147	0	0	0.365	0.435
SERPINA3	APOA1	9606.ENSP00000450540	9606.ENSP00000236850	0	0	0	0	0.080	0.045	0	0.480	0.503
SERPINA3	TTR	9606.ENSP00000450540	9606.ENSP00000237014	0	0	0	0	0.178	0.066	0	0.785	0.820
SERPINA3	C3	9606.ENSP00000450540	9606.ENSP00000245907	0	0	0	0	0.225	0	0	0.481	0.581
SERPINA3	APOE	9606.ENSP00000450540	9606.ENSP00000252486	0	0	0	0	0.143	0	0	0.907	0.916
SERPINA3	SERPINF1	9606.ENSP00000450540	9606.ENSP00000254722	0	0	0.188	0.702	0.064	0	0	0.494	0.581
SERPINA3	CRP	9606.ENSP00000450540	9606.ENSP00000255030	0	0	0	0	0.121	0	0	0.593	0.626
SERPINA3	APCS	9606.ENSP00000450540	9606.ENSP00000255040	0	0	0	0	0.194	0	0	0.621	0.681
SERPINA3	ORM1	9606.ENSP00000450540	9606.ENSP00000259396	0	0	0	0	0.139	0.232	0	0.887	0.918
SERPINA3	CDH1	9606.ENSP00000450540	9606.ENSP00000261769	0	0	0	0	0.063	0	0	0.470	0.482
SERPINA3	A1BG	9606.ENSP00000450540	9606.ENSP00000263100	0	0	0	0	0.056	0	0.400	0.454	0.663
SERPINA3	C9	9606.ENSP00000450540	9606.ENSP00000263408	0	0	0	0	0.129	0	0	0.412	0.466
SERPINA3	BCHE	9606.ENSP00000450540	9606.ENSP00000264381	0	0	0	0	0.072	0	0	0.472	0.489
SERPINA3	CP	9606.ENSP00000450540	9606.ENSP00000264613	0	0	0	0	0.217	0.229	0	0.730	0.822
SERPINA3	KLKB1	9606.ENSP00000450540	9606.ENSP00000264690	0	0	0	0	0.086	0.045	0	0.546	0.570
SERPINA3	AMBP	9606.ENSP00000450540	9606.ENSP00000265132	0	0	0	0	0.188	0.084	0	0.329	0.458
SERPINA3	HPX	9606.ENSP00000450540	9606.ENSP00000265983	0	0	0	0	0.174	0.232	0	0.509	0.661
SERPINA3	ITIH4	9606.ENSP00000450540	9606.ENSP00000266041	0	0	0	0	0.130	0	0	0.343	0.404
SERPINA3	ITIH1	9606.ENSP00000450540	9606.ENSP00000273283	0	0	0	0	0.122	0	0	0.372	0.425
SERPINA3	AHSG	9606.ENSP00000450540	9606.ENSP00000273784	0	0	0	0	0.160	0.041	0.400	0.724	0.848
SERPINA3	SAA4	9606.ENSP00000450540	9606.ENSP00000278222	0	0	0	0	0.144	0	0	0.419	0.481
SERPINA3	SERPING1	9606.ENSP00000450540	9606.ENSP00000278407	0	0	0.196	0.685	0.102	0	0	0.523	0.626
SERPINA3	AZGP1	9606.ENSP00000450540	9606.ENSP00000292401	0	0	0	0	0.276	0	0	0.479	0.606
SERPINA3	LRG1	9606.ENSP00000450540	9606.ENSP00000302621	0	0	0	0	0.102	0	0	0.692	0.711
SERPINA3	FGB	9606.ENSP00000450540	9606.ENSP00000306099	0	0	0	0	0.245	0.234	0	0.348	0.590
SERPINA3	PLG	9606.ENSP00000450540	9606.ENSP00000308938	0	0	0	0	0.135	0.062	0	0.397	0.468
SERPINA3	CLU	9606.ENSP00000450540	9606.ENSP00000315130	0	0	0	0	0.119	0.226	0	0.526	0.648
SERPINA3	SERPINF2	9606.ENSP00000450540	9606.ENSP00000321853	0	0	0.195	0.688	0.153	0	0	0.509	0.636
SERPINA3	A2M	9606.ENSP00000450540	9606.ENSP00000323929	0	0	0	0	0.182	0	0	0.916	0.929
SERPINA3	SERPINA5	9606.ENSP00000450540	9606.ENSP00000333203	0	0	0.082	0.916	0.419	0	0	0.106	0.481
SERPINA3	FGG	9606.ENSP00000450540	9606.ENSP00000336829	0	0	0	0	0.182	0.071	0	0.394	0.499
SERPINA3	APOD	9606.ENSP00000450540	9606.ENSP00000345179	0	0	0	0	0.148	0	0	0.391	0.459
SERPINA3	CTSB	9606.ENSP00000450540	9606.ENSP00000345672	0	0	0	0	0.066	0.052	0	0.415	0.437
SERPINA3	FN1	9606.ENSP00000450540	9606.ENSP00000346839	0	0	0	0	0.101	0	0	0.396	0.433
SERPINA3	HP	9606.ENSP00000450540	9606.ENSP00000348170	0	0	0	0	0.161	0.241	0	0.816	0.873
SERPINA3	APOA4	9606.ENSP00000450540	9606.ENSP00000350425	0	0	0	0	0.067	0	0	0.572	0.583
SERPINA3	ITIH2	9606.ENSP00000450540	9606.ENSP00000351190	0	0	0	0	0.145	0	0	0.406	0.471
SERPINA3	ACAT2	9606.ENSP00000450540	9606.ENSP00000356015	0	0	0	0	0	0	0	0.541	0.541
SERPINA3	CFHR4	9606.ENSP00000450540	9606.ENSP00000356386	0	0	0	0	0.116	0	0	0.363	0.413
SERPINA3	SERPINC1	9606.ENSP00000450540	9606.ENSP00000356671	0	0	0.155	0.767	0.144	0.066	0	0.500	0.617
SERPINA3	APOA2	9606.ENSP00000450540	9606.ENSP00000356969	0	0	0	0	0.155	0	0	0.569	0.620
SERPINA3	S100A9	9606.ENSP00000450540	9606.ENSP00000357727	0	0	0	0	0.081	0	0	0.431	0.454
SERPINA3	PTGDS	9606.ENSP00000450540	9606.ENSP00000360687	0	0	0	0	0.107	0.074	0	0.498	0.549
SERPINA3	GSN	9606.ENSP00000450540	9606.ENSP00000362924	0	0	0	0	0.072	0	0	0.584	0.597
SERPINA3	C1QC	9606.ENSP00000450540	9606.ENSP00000363770	0	0	0	0	0.084	0	0	0.446	0.470
SERPINA3	SOD3	9606.ENSP00000450540	9606.ENSP00000371554	0	0	0	0	0.110	0	0	0.365	0.410
SERPINA3	IGF1	9606.ENSP00000450540	9606.ENSP00000376637	0	0	0	0	0.067	0	0	0.442	0.458
SERPINA3	CFI	9606.ENSP00000450540	9606.ENSP00000378131	0	0	0	0	0.207	0.045	0	0.525	0.609
SERPINA3	SPP1	9606.ENSP00000450540	9606.ENSP00000378517	0	0	0	0	0.111	0	0	0.483	0.521
SERPINA3	SAA1	9606.ENSP00000450540	9606.ENSP00000384906	0	0	0	0	0.089	0	0	0.507	0.532
SERPINA3	IL6	9606.ENSP00000450540	9606.ENSP00000385675	0	0	0	0	0.081	0	0	0.506	0.526
SERPINA3	TF	9606.ENSP00000450540	9606.ENSP00000385834	0	0	0	0	0.166	0.238	0	0.453	0.622
SERPINA3	ORM2	9606.ENSP00000450540	9606.ENSP00000394936	0	0	0	0	0.133	0	0.400	0.830	0.903
SERPINA3	C4A	9606.ENSP00000450540	9606.ENSP00000396688	0	0	0	0	0.201	0	0	0.434	0.529
SERPINA3	CD44	9606.ENSP00000450540	9606.ENSP00000398632	0	0	0	0	0.049	0	0	0.480	0.484
SERPINA3	ITIH3	9606.ENSP00000450540	9606.ENSP00000415769	0	0	0	0	0.116	0	0	0.396	0.443
SERPINA3	C4B	9606.ENSP00000450540	9606.ENSP00000415941	0	0	0	0	0.158	0	0	0.366	0.443
SERPINA3	SERPINA1	9606.ENSP00000450540	9606.ENSP00000416066	0	0	0.087	0.906	0.200	0.236	0	0.495	0.680
SERPINA3	CFB	9606.ENSP00000450540	9606.ENSP00000416561	0	0	0	0	0.230	0.045	0	0.409	0.528
SERPINA3	GC	9606.ENSP00000450540	9606.ENSP00000421725	0	0	0	0	0.123	0.226	0	0.455	0.598
SERPINA3	SAA2	9606.ENSP00000450540	9606.ENSP00000436126	0	0	0	0	0.138	0	0	0.480	0.532
SERPINA3	HPR	9606.ENSP00000450540	9606.ENSP00000441828	0	0	0	0	0.168	0.045	0	0.309	0.403
SERPINA3	APOC1	9606.ENSP00000450540	9606.ENSP00000465356	0	0	0	0	0.134	0	0	0.348	0.411
SERPINA3	KNG1	9606.ENSP00000450540	9606.ENSP00000493985	0	0	0	0	0.117	0	0	0.380	0.429
SERPINA3	HBB	9606.ENSP00000450540	9606.ENSP00000494175	0	0	0	0	0.049	0.234	0	0.302	0.447
SERPINA3	CFD	9606.ENSP00000450540	9606.ENSP00000468253	0	0	0	0	0.047	0.066	0.400	0.130	0.474
SERPINA3	FGA	9606.ENSP00000450540	9606.ENSP00000498441	0	0	0	0	0.197	0.066	0	0.376	0.491
SERPINA3	ELANE	9606.ENSP00000450540	9606.ENSP00000466090	0	0	0	0	0	0.294	0	0.653	0.745
SERPINA4	SPP2	9606.ENSP00000451172	9606.ENSP00000168148	0	0	0	0	0.220	0	0.400	0	0.512
SERPINA4	APOH	9606.ENSP00000451172	9606.ENSP00000205948	0	0	0	0	0.336	0.073	0.400	0.236	0.680
SERPINA4	SERPIND1	9606.ENSP00000451172	9606.ENSP00000215727	0	0	0.179	0.720	0.228	0	0	0.450	0.621
SERPINA4	PON1	9606.ENSP00000451172	9606.ENSP00000222381	0	0	0	0	0.189	0	0	0.396	0.490
SERPINA4	AFM	9606.ENSP00000451172	9606.ENSP00000226355	0	0	0	0	0.291	0.051	0	0.311	0.496
SERPINA4	APOC3	9606.ENSP00000451172	9606.ENSP00000227667	0	0	0	0	0.367	0	0	0.135	0.429
SERPINA4	HRG	9606.ENSP00000451172	9606.ENSP00000232003	0	0	0	0	0.265	0	0	0.314	0.475
SERPINA4	AZU1	9606.ENSP00000451172	9606.ENSP00000233997	0	0	0	0	0	0.045	0	0.708	0.710
SERPINA4	PLEK	9606.ENSP00000451172	9606.ENSP00000234313	0	0	0	0	0	0	0	0.479	0.479
SERPINA4	APCS	9606.ENSP00000451172	9606.ENSP00000255040	0	0	0	0	0.263	0	0	0.263	0.433
SERPINA4	THBS1	9606.ENSP00000451172	9606.ENSP00000260356	0	0	0	0	0	0	0	0.450	0.450
SERPINA4	LGALS3BP	9606.ENSP00000451172	9606.ENSP00000262776	0	0	0	0	0	0.045	0.400	0.152	0.472
SERPINA4	KLKB1	9606.ENSP00000451172	9606.ENSP00000264690	0	0	0	0	0.112	0.045	0	0.373	0.423
SERPINA4	AMBP	9606.ENSP00000451172	9606.ENSP00000265132	0	0	0	0	0.480	0.084	0	0.264	0.619
SERPINA4	ITIH4	9606.ENSP00000451172	9606.ENSP00000266041	0	0	0	0	0.145	0	0.400	0.188	0.547
SERPINA4	ITIH1	9606.ENSP00000451172	9606.ENSP00000273283	0	0	0	0	0.293	0	0	0.231	0.433
SERPINA4	AHSG	9606.ENSP00000451172	9606.ENSP00000273784	0	0	0	0	0.307	0.041	0	0.177	0.405
SERPINA4	CLEC3B	9606.ENSP00000451172	9606.ENSP00000296130	0	0	0	0	0.107	0	0.400	0.455	0.682
SERPINA4	FGB	9606.ENSP00000451172	9606.ENSP00000306099	0	0	0	0	0.432	0.051	0	0.199	0.531
SERPINA4	F2	9606.ENSP00000451172	9606.ENSP00000308541	0	0	0	0	0.374	0.045	0	0.178	0.466
SERPINA4	PLG	9606.ENSP00000451172	9606.ENSP00000308938	0	0	0	0	0.175	0.062	0	0.512	0.589
